status_id,status_type,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,Column1,Column2,Column3,Column4,engagement_score,engagement_level,hour,dayofweek
3489,video,2017-10-31 00:42:00,264,959,140,214,46,1,2,1,0,,,,,2602,high,0,1
3490,photo,2017-10-31 00:16:00,7,1,0,7,0,0,0,0,0,,,,,9,low,0,1
3491,photo,2017-10-30 22:21:00,24,0,2,24,0,0,0,0,0,,,,,30,low,22,0
3492,link,2017-10-30 22:06:00,20,0,3,20,0,0,0,0,0,,,,,29,low,22,0
3493,photo,2017-10-30 22:02:00,19,0,0,19,0,0,0,0,0,,,,,19,low,22,0
3494,photo,2017-10-30 08:19:00,33,8,0,33,0,0,0,0,0,,,,,49,medium,8,0
3495,photo,2017-10-30 08:16:00,22,5,0,21,1,0,0,0,0,,,,,32,low,8,0
3496,status,2017-10-30 04:19:00,122,20,0,118,2,0,0,2,0,,,,,162,medium,4,0
3497,photo,2017-10-30 00:42:00,5,3,0,5,0,0,0,0,0,,,,,11,low,0,0
3498,photo,2017-10-29 06:01:00,474,5,0,453,20,1,0,0,0,,,,,484,high,6,6
3499,video,2017-10-28 22:53:00,482,1278,176,351,124,2,5,0,0,,,,,3566,high,22,5
3500,photo,2017-10-28 20:14:00,61,5,2,60,1,0,0,0,0,,,,,77,medium,20,5
3501,photo,2017-10-28 00:56:00,5,4,0,5,0,0,0,0,0,,,,,13,low,0,5
3502,video,2017-10-27 22:33:00,406,1156,139,310,94,1,0,1,0,,,,,3135,high,22,4
3503,link,2017-10-27 10:13:00,53,0,10,51,2,0,0,0,0,,,,,83,medium,10,4
3504,video,2017-10-27 01:12:00,413,1418,131,308,93,3,5,1,3,,,,,3642,high,1,4
3505,status,2017-10-27 00:27:00,50,0,0,50,0,0,0,0,0,,,,,50,medium,0,4
3506,photo,2017-10-26 23:48:00,6,0,0,6,0,0,0,0,0,,,,,6,low,23,3
3507,photo,2017-10-26 22:58:00,216,15,2,214,2,0,0,0,0,,,,,252,high,22,3
3508,photo,2017-10-25 09:28:00,8,2,0,8,0,0,0,0,0,,,,,12,low,9,2
3509,photo,2017-10-25 05:52:00,568,11,0,554,14,0,0,0,0,,,,,590,high,5,2
3510,photo,2017-10-24 03:05:00,8,0,0,8,0,0,0,0,0,,,,,8,low,3,1
3511,photo,2017-10-23 04:35:00,3,0,0,3,0,0,0,0,0,,,,,3,low,4,0
3512,photo,2017-10-23 02:56:00,73,3,0,72,1,0,0,0,0,,,,,79,medium,2,0
3513,video,2017-10-23 02:19:00,249,481,24,225,19,2,3,0,0,,,,,1283,high,2,0
3514,video,2017-10-22 23:09:00,294,994,106,235,55,1,3,0,0,,,,,2600,high,23,6
3515,photo,2017-10-22 07:54:00,232,4,3,224,7,1,0,0,0,,,,,249,high,7,6
3516,photo,2017-10-22 07:46:00,219,8,0,215,3,1,0,0,0,,,,,235,medium,7,6
3517,photo,2017-10-22 02:19:00,6,0,0,6,0,0,0,0,0,,,,,6,low,2,6
3518,photo,2017-10-21 02:28:00,8,0,0,8,0,0,0,0,0,,,,,8,low,2,5
3519,video,2017-10-20 22:35:00,450,1346,192,312,124,5,6,1,2,,,,,3718,high,22,4
3520,photo,2017-10-20 05:02:00,6,0,1,6,0,0,0,0,0,,,,,9,low,5,4
3521,video,2017-10-20 00:13:00,303,764,70,234,62,1,3,2,1,,,,,2041,high,0,4
3522,photo,2017-10-19 05:53:00,7,2,0,7,0,0,0,0,0,,,,,11,low,5,3
3523,video,2017-10-19 00:36:00,307,593,72,259,43,4,1,0,0,,,,,1709,high,0,3
3524,video,2017-10-18 07:51:00,26,0,0,26,0,0,0,0,0,,,,,26,low,7,2
3525,video,2017-10-18 06:21:00,384,1789,210,280,92,2,6,1,3,,,,,4592,high,6,2
3526,photo,2017-10-18 01:50:00,14,0,0,14,0,0,0,0,0,,,,,14,low,1,2
3527,photo,2017-10-17 23:51:00,222,16,3,204,11,7,0,0,0,,,,,263,high,23,1
3528,photo,2017-10-17 19:02:00,154,14,0,150,3,1,0,0,0,,,,,182,medium,19,1
3529,photo,2017-10-17 01:59:00,14,0,0,11,0,0,0,3,0,,,,,14,low,1,1
3530,video,2017-10-16 22:08:00,378,1053,142,267,102,6,2,1,0,,,,,2910,high,22,0
3531,video,2017-10-15 23:49:00,750,5839,477,580,145,8,3,10,4,,,,,13859,high,23,6
3532,photo,2017-10-15 23:41:00,13,0,0,13,0,0,0,0,0,,,,,13,low,23,6
3533,video,2017-10-14 07:19:00,333,982,93,240,88,1,3,1,0,,,,,2576,high,7,5
3534,status,2017-10-14 01:13:00,193,182,12,183,10,0,0,0,0,,,,,593,high,1,5
3535,photo,2017-10-14 01:07:00,5,0,0,5,0,0,0,0,0,,,,,5,low,1,5
3536,video,2017-10-13 04:48:00,397,1250,85,289,98,3,5,1,1,,,,,3152,high,4,4
3537,photo,2017-10-13 02:20:00,10,0,0,10,0,0,0,0,0,,,,,10,low,2,4
3538,photo,2017-10-13 02:19:00,3,0,0,3,0,0,0,0,0,,,,,3,low,2,4
3539,video,2017-10-11 23:16:00,300,633,55,263,37,0,0,0,0,,,,,1731,high,23,2
3540,video,2017-10-11 00:39:00,257,799,64,214,41,0,2,0,0,,,,,2047,high,0,2
3541,photo,2017-10-11 00:37:00,11,0,0,11,0,0,0,0,0,,,,,11,low,0,2
3542,photo,2017-10-09 23:51:00,31,2,1,31,0,0,0,0,0,,,,,38,medium,23,0
3543,photo,2017-10-09 23:46:00,7,1,1,7,0,0,0,0,0,,,,,12,low,23,0
3544,video,2017-10-09 01:01:00,285,866,53,221,62,0,2,0,0,,,,,2176,high,1,0
3545,photo,2017-10-08 23:03:00,91,5,1,91,0,0,0,0,0,,,,,104,medium,23,6
3546,photo,2017-10-08 23:02:00,57,3,1,57,0,0,0,0,0,,,,,66,medium,23,6
3547,photo,2017-10-08 22:54:00,3,0,0,3,0,0,0,0,0,,,,,3,low,22,6
3548,photo,2017-10-08 00:24:00,7,0,0,7,0,0,0,0,0,,,,,7,low,0,6
3549,photo,2017-10-07 20:24:00,95,3,0,93,1,1,0,0,0,,,,,101,medium,20,5
3550,photo,2017-10-07 05:57:00,9,0,0,9,0,0,0,0,0,,,,,9,low,5,5
3551,video,2017-10-07 00:56:00,328,662,62,222,104,0,1,1,0,,,,,1838,high,0,5
3552,photo,2017-10-06 23:06:00,557,27,2,517,36,3,1,0,0,,,,,617,high,23,4
3553,photo,2017-10-06 01:04:00,11,0,0,11,0,0,0,0,0,,,,,11,low,1,4
3554,video,2017-10-05 23:42:00,228,507,42,184,40,1,2,0,1,,,,,1368,high,23,3
3555,photo,2017-10-05 09:02:00,15,10,0,14,1,0,0,0,0,,,,,35,medium,9,3
3556,video,2017-10-05 00:18:00,187,315,39,168,19,0,0,0,0,,,,,934,high,0,3
3557,photo,2017-10-04 07:47:00,74,1,0,71,3,0,0,0,0,,,,,76,medium,7,2
3558,photo,2017-10-04 03:19:00,5,0,0,5,0,0,0,0,0,,,,,5,low,3,2
3559,video,2017-10-03 23:28:00,240,769,37,209,28,2,1,0,0,,,,,1889,high,23,1
3560,photo,2017-10-03 22:55:00,70,2,0,69,0,1,0,0,0,,,,,74,medium,22,1
3561,photo,2017-10-03 22:53:00,54,2,1,52,0,2,0,0,0,,,,,61,medium,22,1
3562,video,2017-10-03 02:32:00,194,645,28,158,35,1,0,0,0,,,,,1568,high,2,1
3563,photo,2017-10-03 01:07:00,7,0,0,7,0,0,0,0,0,,,,,7,low,1,1
3564,photo,2017-10-03 00:23:00,38,0,7,38,0,0,0,0,0,,,,,59,medium,0,1
3565,photo,2017-10-02 11:45:00,130,12,0,128,2,0,0,0,0,,,,,154,medium,11,0
3566,photo,2017-10-02 02:06:00,4,1,0,4,0,0,0,0,0,,,,,6,low,2,0
3567,video,2017-10-01 23:25:00,211,677,23,172,38,0,1,0,0,,,,,1634,high,23,6
3568,video,2017-09-30 23:25:00,253,841,41,211,39,2,1,0,0,,,,,2058,high,23,5
3569,video,2017-09-29 23:16:00,229,803,36,195,31,0,3,0,0,,,,,1943,high,23,4
3570,photo,2017-09-29 22:22:00,59,12,1,57,1,1,0,0,0,,,,,86,medium,22,4
3571,photo,2017-09-29 22:17:00,12,1,0,12,0,0,0,0,0,,,,,14,low,22,4
3572,photo,2017-09-29 22:11:00,37,3,0,37,0,0,0,0,0,,,,,43,medium,22,4
3573,photo,2017-09-29 22:04:00,69,5,0,69,0,0,0,0,0,,,,,79,medium,22,4
3574,photo,2017-09-29 07:20:00,33,3,0,33,0,0,0,0,0,,,,,39,medium,7,4
3575,photo,2017-09-29 07:15:00,20,0,0,20,0,0,0,0,0,,,,,20,low,7,4
3576,photo,2017-09-29 07:07:00,8,3,1,8,0,0,0,0,0,,,,,17,low,7,4
3577,photo,2017-09-29 07:02:00,20,3,0,20,0,0,0,0,0,,,,,26,low,7,4
3578,photo,2017-09-29 07:00:00,12,0,0,12,0,0,0,0,0,,,,,12,low,7,4
3579,video,2017-09-28 22:44:00,214,778,56,181,29,1,2,0,1,,,,,1938,high,22,3
3580,photo,2017-09-27 00:22:00,407,58,0,392,15,0,0,0,0,,,,,523,high,0,2
3581,photo,2017-09-25 23:07:00,36,1,1,35,1,0,0,0,0,,,,,41,medium,23,0
3582,photo,2017-09-25 23:01:00,19,3,0,18,1,0,0,0,0,,,,,25,low,23,0
3583,photo,2017-09-25 22:59:00,14,4,0,14,0,0,0,0,0,,,,,22,low,22,0
3584,photo,2017-09-25 22:54:00,11,0,0,11,0,0,0,0,0,,,,,11,low,22,0
3585,photo,2017-09-25 22:52:00,8,1,0,8,0,0,0,0,0,,,,,10,low,22,0
3586,photo,2017-09-25 22:46:00,14,0,1,13,1,0,0,0,0,,,,,17,low,22,0
3587,photo,2017-09-25 22:43:00,69,9,0,68,1,0,0,0,0,,,,,87,medium,22,0
3588,photo,2017-09-25 22:20:00,55,2,0,53,2,0,0,0,0,,,,,59,medium,22,0
3589,video,2017-09-24 23:50:00,247,606,26,191,54,0,1,0,1,,,,,1537,high,23,6
3590,video,2017-09-24 00:25:00,278,860,56,230,44,3,0,1,0,,,,,2166,high,0,6
3591,photo,2017-09-22 08:56:00,16,2,0,16,0,0,0,0,0,,,,,20,low,8,4
3592,photo,2017-09-22 08:52:00,30,3,0,29,1,0,0,0,0,,,,,36,medium,8,4
3593,photo,2017-09-22 08:50:00,86,9,1,80,2,4,0,0,0,,,,,107,medium,8,4
3594,photo,2017-09-22 08:45:00,31,2,0,31,0,0,0,0,0,,,,,35,medium,8,4
3595,photo,2017-09-22 08:40:00,10,1,0,10,0,0,0,0,0,,,,,12,low,8,4
3596,video,2017-09-22 00:35:00,206,464,64,172,33,0,1,0,0,,,,,1326,high,0,4
3597,photo,2017-09-21 02:24:00,391,4,0,387,4,0,0,0,0,,,,,399,high,2,3
3598,photo,2017-09-19 03:13:00,54,1,0,53,1,0,0,0,0,,,,,56,medium,3,1
3599,video,2017-09-18 05:51:00,279,570,88,235,41,1,2,0,0,,,,,1683,high,5,0
3600,photo,2017-09-18 03:45:00,85,0,0,83,2,0,0,0,0,,,,,85,medium,3,0
3601,status,2017-09-18 00:39:00,39,3,0,38,1,0,0,0,0,,,,,45,medium,0,0
3602,photo,2017-09-17 07:55:00,41,0,0,40,1,0,0,0,0,,,,,41,medium,7,6
3603,video,2017-09-16 22:57:00,358,1037,100,296,55,3,2,1,1,,,,,2732,high,22,5
3604,photo,2017-09-16 08:00:00,92,9,0,92,0,0,0,0,0,,,,,110,medium,8,5
3605,photo,2017-09-16 07:57:00,25,2,0,25,0,0,0,0,0,,,,,29,low,7,5
3606,photo,2017-09-16 07:55:00,32,3,0,32,0,0,0,0,0,,,,,38,medium,7,5
3607,video,2017-09-16 03:34:00,249,784,119,197,51,1,0,0,0,,,,,2174,high,3,5
3608,photo,2017-09-15 23:48:00,64,1,0,62,2,0,0,0,0,,,,,66,medium,23,4
3609,video,2017-09-15 01:21:00,126,969,79,75,49,0,2,0,0,,,,,2301,high,1,4
3610,status,2017-09-14 23:04:00,95,30,0,91,2,2,0,0,0,,,,,155,medium,23,3
3611,photo,2017-09-14 21:59:00,75,6,3,75,0,0,0,0,0,,,,,96,medium,21,3
3612,photo,2017-09-13 11:20:00,144,11,0,137,2,4,1,0,0,,,,,166,medium,11,2
3613,photo,2017-09-12 19:39:00,99,5,0,92,1,5,1,0,0,,,,,109,medium,19,1
3614,video,2017-09-11 22:52:00,378,931,95,320,53,1,2,1,1,,,,,2525,high,22,0
3615,video,2017-09-09 22:43:00,284,562,93,249,32,1,2,0,0,,,,,1687,high,22,5
3616,video,2017-09-08 23:43:00,509,1776,138,381,123,4,1,0,0,,,,,4475,high,23,4
3617,photo,2017-09-08 01:37:00,164,3,3,159,2,2,1,0,0,,,,,179,medium,1,4
3618,photo,2017-09-07 10:47:00,25,9,0,24,0,0,0,1,0,,,,,43,medium,10,3
3619,photo,2017-09-07 02:24:00,92,5,0,89,0,3,0,0,0,,,,,102,medium,2,3
3620,photo,2017-09-05 08:40:00,108,10,1,106,1,0,0,1,0,,,,,131,medium,8,1
3621,photo,2017-09-04 12:13:00,144,8,0,135,4,5,0,0,0,,,,,160,medium,12,0
3622,video,2017-09-04 10:26:00,20,0,0,18,0,2,0,0,0,,,,,20,low,10,0
3623,photo,2017-09-04 02:36:00,30,0,0,30,0,0,0,0,0,,,,,30,low,2,0
3624,photo,2017-09-04 02:31:00,69,0,1,67,1,1,0,0,0,,,,,72,medium,2,0
3625,video,2017-08-31 22:46:00,87,217,28,73,14,0,0,0,0,,,,,605,high,22,3
3626,photo,2017-08-31 07:40:00,26,0,0,26,0,0,0,0,0,,,,,26,low,7,3
3627,photo,2017-08-31 04:22:00,7,0,0,7,0,0,0,0,0,,,,,7,low,4,3
3628,video,2017-08-29 22:40:00,131,566,43,107,18,1,4,1,0,,,,,1392,high,22,1
3629,photo,2017-08-29 06:30:00,22,1,0,22,0,0,0,0,0,,,,,24,low,6,1
3630,photo,2017-08-29 06:00:00,113,7,0,112,0,1,0,0,0,,,,,127,medium,6,1
3631,video,2017-08-27 22:06:00,100,280,58,83,17,0,0,0,0,,,,,834,high,22,6
3632,photo,2017-08-27 09:16:00,40,0,1,39,1,0,0,0,0,,,,,43,medium,9,6
3633,status,2017-08-26 22:28:00,13,0,0,12,1,0,0,0,0,,,,,13,low,22,5
3634,photo,2017-08-26 21:09:00,100,4,0,94,3,3,0,0,0,,,,,108,medium,21,5
3635,photo,2017-08-26 09:41:00,64,7,0,61,2,1,0,0,0,,,,,78,medium,9,5
3636,video,2017-08-25 23:04:00,142,683,49,118,21,0,1,1,1,,,,,1655,high,23,4
3637,video,2017-08-24 23:24:00,150,559,38,133,16,1,0,0,0,,,,,1382,high,23,3
3638,photo,2017-08-24 01:31:00,37,0,0,34,1,1,0,1,0,,,,,37,medium,1,3
3639,video,2017-08-23 22:19:00,139,627,53,123,14,1,1,0,0,,,,,1552,high,22,2
3640,photo,2017-08-23 10:56:00,11,2,0,10,0,1,0,0,0,,,,,15,low,10,2
3641,photo,2017-08-23 10:56:00,4,0,0,3,0,1,0,0,0,,,,,4,low,10,2
3642,photo,2017-08-23 10:42:00,16,1,0,15,0,1,0,0,0,,,,,18,low,10,2
3643,photo,2017-08-23 10:38:00,5,0,0,5,0,0,0,0,0,,,,,5,low,10,2
3644,video,2017-08-22 22:08:00,100,382,41,82,16,1,1,0,0,,,,,987,high,22,1
3645,video,2017-08-22 05:36:00,68,240,20,53,14,0,1,0,0,,,,,608,high,5,1
3646,video,2017-08-20 22:55:00,61,257,19,51,9,0,1,0,0,,,,,632,high,22,6
3647,photo,2017-08-20 22:09:00,21,0,0,21,0,0,0,0,0,,,,,21,low,22,6
3648,photo,2017-08-20 09:37:00,9,1,2,9,0,0,0,0,0,,,,,17,low,9,6
3649,photo,2017-08-20 09:34:00,12,0,1,12,0,0,0,0,0,,,,,15,low,9,6
3650,video,2017-08-19 09:06:00,130,175,30,107,16,2,2,1,2,,,,,570,high,9,5
3651,video,2017-08-19 08:04:00,51,81,18,47,3,0,0,0,1,,,,,267,high,8,5
3652,photo,2017-08-19 06:15:00,43,3,1,40,2,1,0,0,0,,,,,52,medium,6,5
3653,video,2017-08-17 08:55:00,49,183,74,43,4,0,0,1,1,,,,,637,high,8,3
3654,video,2017-08-16 09:13:00,19,82,4,18,1,0,0,0,0,,,,,195,medium,9,2
3655,video,2017-08-16 07:59:00,69,290,34,60,9,0,0,0,0,,,,,751,high,7,2
3656,photo,2017-08-16 07:23:00,13,0,0,13,0,0,0,0,0,,,,,13,low,7,2
3657,video,2017-08-15 05:03:00,51,126,7,45,6,0,0,0,0,,,,,324,high,5,1
3658,photo,2017-08-14 03:27:00,19,3,1,19,0,0,0,0,0,,,,,28,low,3,0
3659,photo,2017-08-13 04:47:00,13,4,0,12,1,0,0,0,0,,,,,21,low,4,6
3660,video,2017-08-12 02:14:00,19,35,1,19,0,0,0,0,0,,,,,92,medium,2,5
3661,photo,2017-08-12 01:16:00,11,1,0,11,0,0,0,0,0,,,,,13,low,1,5
3662,video,2017-08-11 02:53:00,28,68,7,23,5,0,0,0,0,,,,,185,medium,2,4
3663,photo,2017-08-11 02:16:00,10,2,0,10,0,0,0,0,0,,,,,14,low,2,4
3664,photo,2017-08-09 05:53:00,10,0,0,10,0,0,0,0,0,,,,,10,low,5,2
3665,photo,2017-08-09 02:11:00,2,0,0,2,0,0,0,0,0,,,,,2,low,2,2
3666,photo,2017-08-09 02:11:00,1,0,0,1,0,0,0,0,0,,,,,1,low,2,2
3667,photo,2017-08-08 10:23:00,17,0,0,17,0,0,0,0,0,,,,,17,low,10,1
3668,video,2017-08-08 02:28:00,33,130,5,25,6,1,1,0,0,,,,,308,high,2,1
3669,photo,2017-08-07 04:29:00,20,0,0,20,0,0,0,0,0,,,,,20,low,4,0
3670,video,2017-08-07 00:41:00,35,132,2,32,3,0,0,0,0,,,,,305,high,0,0
3671,photo,2017-08-06 23:09:00,29,7,0,29,0,0,0,0,0,,,,,43,medium,23,6
3672,video,2017-08-06 02:36:00,12,2,0,12,0,0,0,0,0,,,,,16,low,2,6
3673,photo,2017-08-06 01:35:00,3,1,0,3,0,0,0,0,0,,,,,5,low,1,6
3674,photo,2017-08-06 01:30:00,3,0,0,3,0,0,0,0,0,,,,,3,low,1,6
3675,video,2017-08-05 04:43:00,61,278,13,53,8,0,0,0,0,,,,,656,high,4,5
3676,photo,2017-08-05 03:08:00,12,3,0,12,0,0,0,0,0,,,,,18,low,3,5
3677,photo,2017-08-04 09:32:00,0,0,0,0,0,0,0,0,0,,,,,0,low,9,4
3678,photo,2017-08-04 08:30:00,2,0,0,2,0,0,0,0,0,,,,,2,low,8,4
3679,photo,2017-08-04 08:25:00,1,0,0,1,0,0,0,0,0,,,,,1,low,8,4
3680,photo,2017-08-04 08:22:00,3,0,0,3,0,0,0,0,0,,,,,3,low,8,4
3681,photo,2017-08-04 08:20:00,2,0,0,2,0,0,0,0,0,,,,,2,low,8,4
3682,photo,2017-08-04 08:13:00,1,0,0,1,0,0,0,0,0,,,,,1,low,8,4
3683,photo,2017-08-04 08:03:00,0,0,0,0,0,0,0,0,0,,,,,0,low,8,4
3684,photo,2017-08-04 08:01:00,2,0,1,2,0,0,0,0,0,,,,,5,low,8,4
3685,photo,2017-08-04 07:59:00,0,0,0,0,0,0,0,0,0,,,,,0,low,7,4
3686,photo,2017-08-04 07:57:00,2,1,0,2,0,0,0,0,0,,,,,4,low,7,4
3687,video,2017-08-04 01:22:00,34,104,5,29,3,1,1,0,0,,,,,257,high,1,4
3688,photo,2017-08-04 00:10:00,23,4,0,23,0,0,0,0,0,,,,,31,low,0,4
3689,photo,2017-08-03 23:53:00,1,0,0,1,0,0,0,0,0,,,,,1,low,23,3
3690,photo,2017-08-03 09:22:00,3,3,0,3,0,0,0,0,0,,,,,9,low,9,3
3691,photo,2017-08-03 09:22:00,2,2,0,2,0,0,0,0,0,,,,,6,low,9,3
3692,photo,2017-08-02 06:17:00,12,0,0,11,1,0,0,0,0,,,,,12,low,6,2
3693,photo,2017-08-01 08:55:00,9,0,0,8,1,0,0,0,0,,,,,9,low,8,1
3694,status,2017-08-01 04:01:00,5,0,0,5,0,0,0,0,0,,,,,5,low,4,1
3695,video,2017-08-01 03:01:00,54,236,17,43,10,1,0,0,0,,,,,577,high,3,1
3696,photo,2017-08-01 01:47:00,31,14,2,31,0,0,0,0,0,,,,,65,medium,1,1
3697,video,2017-07-31 05:48:00,4,0,0,3,1,0,0,0,0,,,,,4,low,5,0
3698,video,2017-07-31 05:12:00,30,182,17,20,10,0,0,0,0,,,,,445,high,5,0
3699,photo,2017-07-31 04:49:00,22,4,0,22,0,0,0,0,0,,,,,30,low,4,0
3700,photo,2017-07-30 00:43:00,20,2,0,20,0,0,0,0,0,,,,,24,low,0,6
3701,photo,2017-07-29 08:56:00,4,0,0,4,0,0,0,0,0,,,,,4,low,8,5
3702,photo,2017-07-29 05:39:00,48,3,0,44,3,0,0,0,1,,,,,54,medium,5,5
3703,photo,2017-07-28 08:07:00,3,0,0,3,0,0,0,0,0,,,,,3,low,8,4
3704,photo,2017-07-28 07:58:00,21,0,0,20,1,0,0,0,0,,,,,21,low,7,4
3705,video,2017-07-28 05:23:00,39,237,16,34,5,0,0,0,0,,,,,561,high,5,4
3706,photo,2017-07-28 04:06:00,26,8,0,26,0,0,0,0,0,,,,,42,medium,4,4
3707,photo,2017-07-28 03:47:00,12,2,0,12,0,0,0,0,0,,,,,16,low,3,4
3708,photo,2017-07-27 08:19:00,0,0,0,0,0,0,0,0,0,,,,,0,low,8,3
3709,video,2017-07-27 04:32:00,30,197,4,24,6,0,0,0,0,,,,,436,high,4,3
3710,status,2017-07-27 04:26:00,3,0,0,3,0,0,0,0,0,,,,,3,low,4,3
3711,photo,2017-07-27 03:04:00,44,11,0,44,0,0,0,0,0,,,,,66,medium,3,3
3712,photo,2017-07-27 00:51:00,64,32,1,64,0,0,0,0,0,,,,,131,medium,0,3
3713,photo,2017-07-26 09:37:00,3,0,0,3,0,0,0,0,0,,,,,3,low,9,2
3714,photo,2017-07-25 09:00:00,3,0,0,3,0,0,0,0,0,,,,,3,low,9,1
3715,photo,2017-07-25 07:04:00,17,0,0,17,0,0,0,0,0,,,,,17,low,7,1
3716,video,2017-07-24 04:04:00,72,252,30,61,11,0,0,0,0,,,,,666,high,4,0
3717,photo,2017-07-24 01:55:00,21,4,0,20,1,0,0,0,0,,,,,29,low,1,0
3718,photo,2017-07-24 00:45:00,8,0,0,6,1,1,0,0,0,,,,,8,low,0,0
3719,photo,2017-07-24 00:16:00,336,4,18,333,2,1,0,0,0,,,,,398,high,0,0
3720,photo,2017-07-23 06:07:00,6,0,0,6,0,0,0,0,0,,,,,6,low,6,6
3721,photo,2017-07-23 06:02:00,2,0,0,2,0,0,0,0,0,,,,,2,low,6,6
3722,photo,2017-07-23 05:59:00,2,0,0,2,0,0,0,0,0,,,,,2,low,5,6
3723,photo,2017-07-23 04:01:00,4,0,0,4,0,0,0,0,0,,,,,4,low,4,6
3724,photo,2017-07-23 03:18:00,12,0,0,12,0,0,0,0,0,,,,,12,low,3,6
3725,video,2017-07-23 03:11:00,7,3,1,7,0,0,0,0,0,,,,,16,low,3,6
3726,photo,2017-07-22 03:49:00,2,0,0,2,0,0,0,0,0,,,,,2,low,3,5
3727,photo,2017-07-22 03:19:00,4,0,0,4,0,0,0,0,0,,,,,4,low,3,5
3728,photo,2017-07-20 11:03:00,0,0,0,0,0,0,0,0,0,,,,,0,low,11,3
3729,photo,2017-07-20 10:50:00,5,0,0,5,0,0,0,0,0,,,,,5,low,10,3
3730,photo,2017-07-20 03:15:00,0,0,0,0,0,0,0,0,0,,,,,0,low,3,3
3731,photo,2017-07-19 08:48:00,2,0,0,2,0,0,0,0,0,,,,,2,low,8,2
3732,photo,2017-07-18 06:24:00,8,0,0,8,0,0,0,0,0,,,,,8,low,6,1
3733,photo,2017-07-18 04:22:00,2,0,0,2,0,0,0,0,0,,,,,2,low,4,1
3734,photo,2017-07-18 00:10:00,7,0,0,7,0,0,0,0,0,,,,,7,low,0,1
3735,photo,2017-07-17 23:50:00,5,0,0,5,0,0,0,0,0,,,,,5,low,23,0
3736,photo,2017-07-17 23:30:00,5,0,1,5,0,0,0,0,0,,,,,8,low,23,0
3737,photo,2017-07-17 08:38:00,0,0,0,0,0,0,0,0,0,,,,,0,low,8,0
3738,photo,2017-07-17 07:13:00,1,0,0,1,0,0,0,0,0,,,,,1,low,7,0
3739,photo,2017-07-17 07:11:00,0,0,0,0,0,0,0,0,0,,,,,0,low,7,0
3740,photo,2017-07-17 07:11:00,0,0,0,0,0,0,0,0,0,,,,,0,low,7,0
3741,photo,2017-07-17 06:47:00,4,0,0,4,0,0,0,0,0,,,,,4,low,6,0
3742,photo,2017-07-17 06:42:00,1,0,0,1,0,0,0,0,0,,,,,1,low,6,0
3743,photo,2017-07-17 06:33:00,2,0,0,2,0,0,0,0,0,,,,,2,low,6,0
3744,photo,2017-07-17 03:25:00,5,0,0,5,0,0,0,0,0,,,,,5,low,3,0
3745,photo,2017-07-17 02:47:00,3,0,0,3,0,0,0,0,0,,,,,3,low,2,0
3746,photo,2017-07-17 02:45:00,1,0,0,1,0,0,0,0,0,,,,,1,low,2,0
3747,photo,2017-07-17 02:10:00,2,0,0,2,0,0,0,0,0,,,,,2,low,2,0
3748,photo,2017-07-17 00:50:00,626,3,88,601,3,0,22,0,0,,,,,896,high,0,0
3749,status,2017-07-17 00:27:00,4,0,0,4,0,0,0,0,0,,,,,4,low,0,0
3750,photo,2017-07-15 04:20:00,12,0,3,12,0,0,0,0,0,,,,,21,low,4,5
3751,photo,2017-07-14 02:19:00,8,0,0,8,0,0,0,0,0,,,,,8,low,2,4
3752,photo,2017-07-13 09:24:00,0,0,0,0,0,0,0,0,0,,,,,0,low,9,3
3753,photo,2017-07-13 09:13:00,2,0,0,2,0,0,0,0,0,,,,,2,low,9,3
3754,photo,2017-07-13 09:11:00,1,0,0,1,0,0,0,0,0,,,,,1,low,9,3
3755,photo,2017-07-12 23:45:00,7,0,0,7,0,0,0,0,0,,,,,7,low,23,2
3756,photo,2017-07-12 07:58:00,1,0,0,1,0,0,0,0,0,,,,,1,low,7,2
3757,photo,2017-07-11 08:58:00,1,0,0,1,0,0,0,0,0,,,,,1,low,8,1
3758,photo,2017-07-11 03:27:00,15,0,0,15,0,0,0,0,0,,,,,15,low,3,1
3759,photo,2017-07-11 03:05:00,10,0,0,10,0,0,0,0,0,,,,,10,low,3,1
3760,photo,2017-07-11 02:14:00,3,0,0,3,0,0,0,0,0,,,,,3,low,2,1
3761,photo,2017-07-11 01:59:00,6,0,1,5,1,0,0,0,0,,,,,9,low,1,1
3762,photo,2017-07-10 23:25:00,4,0,0,4,0,0,0,0,0,,,,,4,low,23,0
3763,photo,2017-07-10 08:41:00,0,0,0,0,0,0,0,0,0,,,,,0,low,8,0
3764,photo,2017-07-10 08:41:00,0,0,0,0,0,0,0,0,0,,,,,0,low,8,0
3765,photo,2017-07-10 04:38:00,3,0,0,3,0,0,0,0,0,,,,,3,low,4,0
3766,photo,2017-07-10 03:44:00,3,0,0,3,0,0,0,0,0,,,,,3,low,3,0
3767,photo,2017-07-10 03:29:00,3,0,0,3,0,0,0,0,0,,,,,3,low,3,0
3768,photo,2017-07-10 03:18:00,1,0,0,1,0,0,0,0,0,,,,,1,low,3,0
3769,photo,2017-07-10 03:16:00,3,0,0,3,0,0,0,0,0,,,,,3,low,3,0
3770,photo,2017-07-10 00:52:00,4,1,0,4,0,0,0,0,0,,,,,6,low,0,0
3771,photo,2017-07-09 05:51:00,1,0,0,1,0,0,0,0,0,,,,,1,low,5,6
